stid,seqNum,latitude,longitude,time,behavior
2603891,112,35.20875,-80.94557,2025-04-12 11:38:50+00:00,1
2603891,6,35.20875,-80.94557,2025-04-12 11:38:51+00:00,1
2603891,150,35.20875,-80.94557,2025-04-12 11:38:52+00:00,1
2603891,32,35.20875,-80.94557,2025-04-12 11:38:53+00:00,1
2603891,63,35.20875,-80.94557,2025-04-12 11:38:54+00:00,1
2603891,216,35.20875,-80.94557,2025-04-12 11:38:55+00:00,1
2603891,179,35.20875,-80.94557,2025-04-12 11:54:39+00:00,1
2603891,50,35.20875,-80.94557,2025-04-12 11:54:40+00:00,1
2603891,185,35.20875,-80.94557,2025-04-12 11:54:41+00:00,1
2603891,62,35.20875,-80.94557,2025-04-12 11:54:42+00:00,1
2603891,196,35.20875,-80.94557,2025-04-12 11:54:43+00:00,1
2603891,70,35.20875,-80.94557,2025-04-12 11:54:44+00:00,1
2603891,201,35.20875,-80.94557,2025-04-12 11:54:45+00:00,1
2603891,79,35.20875,-80.94557,2025-04-12 11:54:46+00:00,1
2603891,209,35.20875,-80.94557,2025-04-12 11:54:47+00:00,1
2603891,86,35.20875,-80.94557,2025-04-12 11:54:48+00:00,1
2603891,213,35.20875,-80.94557,2025-04-12 11:54:49+00:00,1
2603891,87,35.20875,-80.94557,2025-04-12 11:54:50+00:00,1
2603891,218,35.20875,-80.94557,2025-04-12 11:54:51+00:00,1
2604302,17,35.20883,-80.93724,2025-04-12 11:10:45+00:00,1
2604302,124,35.20883,-80.93724,2025-04-12 11:10:46+00:00,1
2604302,231,35.20883,-80.93724,2025-04-12 11:10:47+00:00,1
2604302,81,35.20883,-80.93724,2025-04-12 11:10:48+00:00,1
2604302,185,35.20883,-80.93724,2025-04-12 11:10:49+00:00,1
2604302,35,35.20883,-80.93724,2025-04-12 11:10:50+00:00,1
2604302,137,35.20883,-80.93723,2025-04-12 11:10:51+00:00,1
2604302,243,35.20883,-80.93723,2025-04-12 11:10:52+00:00,1
2604302,95,35.20883,-80.93723,2025-04-12 11:10:53+00:00,1
2604302,200,35.20883,-80.93723,2025-04-12 11:10:54+00:00,1
2604302,54,35.20884,-80.93724,2025-04-12 11:10:55+00:00,1
2604302,165,35.20884,-80.93723,2025-04-12 11:10:56+00:00,1
2604302,16,35.20884,-80.93724,2025-04-12 11:10:57+00:00,1
2604302,44,35.20891,-80.93713,2025-04-12 11:25:50+00:00,1
2604302,177,35.20892,-80.93713,2025-04-12 11:25:51+00:00,1
2604302,50,35.20892,-80.93714,2025-04-12 11:25:52+00:00,1
2604302,185,35.20892,-80.93714,2025-04-12 11:25:53+00:00,1
2604302,66,35.20892,-80.93714,2025-04-12 11:25:54+00:00,1
2604302,196,35.20892,-80.93714,2025-04-12 11:25:55+00:00,1
2604302,77,35.20892,-80.93714,2025-04-12 11:25:56+00:00,1
2604302,206,35.20892,-80.93714,2025-04-12 11:25:57+00:00,1
2604302,86,35.20892,-80.93715,2025-04-12 11:25:58+00:00,1
2604302,222,35.20893,-80.93714,2025-04-12 11:25:59+00:00,1
2604302,98,35.20893,-80.93714,2025-04-12 11:26:00+00:00,1
2604302,235,35.20893,-80.93714,2025-04-12 11:26:01+00:00,1
2604302,114,35.20893,-80.93714,2025-04-12 11:26:02+00:00,1
2604302,248,35.20893,-80.93714,2025-04-12 11:26:03+00:00,1
2604406,29,35.21359,-80.94257,2025-04-12 11:10:45+00:00,1
2604406,136,35.21359,-80.94257,2025-04-12 11:10:46+00:00,1
2604406,242,35.21359,-80.94257,2025-04-12 11:10:47+00:00,1
2604406,90,35.21359,-80.94257,2025-04-12 11:10:48+00:00,1
2604406,192,35.21359,-80.94257,2025-04-12 11:10:49+00:00,1
2604406,42,35.21359,-80.94257,2025-04-12 11:10:50+00:00,1
2604406,144,35.21359,-80.94257,2025-04-12 11:10:51+00:00,1
2604406,249,35.21359,-80.94257,2025-04-12 11:10:52+00:00,1
2604406,100,35.21359,-80.94257,2025-04-12 11:10:53+00:00,1
2604406,201,35.21359,-80.94257,2025-04-12 11:10:54+00:00,1
2604406,55,35.21359,-80.94257,2025-04-12 11:10:55+00:00,1
2604406,166,35.21359,-80.94257,2025-04-12 11:10:56+00:00,1
2604406,17,35.21358,-80.94256,2025-04-12 11:10:57+00:00,1
2604426,4,35.21334,-80.9372,2025-04-12 11:10:45+00:00,1
2604426,111,35.21336,-80.9372,2025-04-12 11:10:46+00:00,1
2604426,218,35.21334,-80.9372,2025-04-12 11:10:47+00:00,1
2604426,68,35.21336,-80.9372,2025-04-12 11:10:48+00:00,1
2604426,172,35.21334,-80.9372,2025-04-12 11:10:49+00:00,1
2604426,22,35.21336,-80.93719,2025-04-12 11:10:50+00:00,1
2604426,124,35.21334,-80.93719,2025-04-12 11:10:51+00:00,1
2604426,230,35.21336,-80.93718,2025-04-12 11:10:52+00:00,1
2604426,82,35.21334,-80.93719,2025-04-12 11:10:53+00:00,1
2604426,187,35.21334,-80.93719,2025-04-12 11:10:54+00:00,1
2604426,41,35.21333,-80.93719,2025-04-12 11:10:55+00:00,1
2604426,152,35.21334,-80.93718,2025-04-12 11:10:56+00:00,1
2604426,3,35.21335,-80.93719,2025-04-12 11:10:57+00:00,1
2604426,22,35.2136,-80.93726,2025-04-12 11:25:50+00:00,1
2604426,156,35.2136,-80.93726,2025-04-12 11:25:51+00:00,1
2604426,29,35.2136,-80.93726,2025-04-12 11:25:52+00:00,1
2604426,164,35.2136,-80.93726,2025-04-12 11:25:53+00:00,1
2604426,45,35.2136,-80.93726,2025-04-12 11:25:54+00:00,1
2604426,175,35.2136,-80.93726,2025-04-12 11:25:55+00:00,1
2604426,56,35.2136,-80.93726,2025-04-12 11:25:56+00:00,1
2604426,185,35.2136,-80.93726,2025-04-12 11:25:57+00:00,1
2604426,65,35.2136,-80.93726,2025-04-12 11:25:58+00:00,1
2604426,201,35.2136,-80.93726,2025-04-12 11:25:59+00:00,1
2604426,77,35.2136,-80.93726,2025-04-12 11:26:00+00:00,1
2604426,214,35.2136,-80.93726,2025-04-12 11:26:01+00:00,1
2604426,93,35.2136,-80.93726,2025-04-12 11:26:02+00:00,1
2604426,227,35.2136,-80.93726,2025-04-12 11:26:03+00:00,1
2604426,48,35.21342,-80.93718,2025-04-12 11:38:41+00:00,1
2604426,223,35.21342,-80.93718,2025-04-12 11:38:43+00:00,1
2604426,175,35.21342,-80.93718,2025-04-12 11:38:42+00:00,1
2604426,135,35.21342,-80.93718,2025-04-12 11:38:44+00:00,1
2604426,25,35.21342,-80.93718,2025-04-12 11:38:45+00:00,1
2604426,172,35.21342,-80.93718,2025-04-12 11:38:46+00:00,1
2604426,66,35.21342,-80.93718,2025-04-12 11:38:47+00:00,1
2604426,225,35.21342,-80.93718,2025-04-12 11:38:48+00:00,1
2604426,132,35.21342,-80.93718,2025-04-12 11:38:49+00:00,1
2604426,22,35.21342,-80.93718,2025-04-12 11:38:50+00:00,1
2604426,171,35.21342,-80.93718,2025-04-12 11:38:51+00:00,1
2604426,65,35.21342,-80.93718,2025-04-12 11:38:52+00:00,1
2604426,212,35.21342,-80.93718,2025-04-12 11:38:53+00:00,1
2604426,125,35.21342,-80.93718,2025-04-12 11:38:54+00:00,1
2604426,19,35.21342,-80.93719,2025-04-12 11:38:55+00:00,1
2604485,45,35.20067,-80.94774,2025-04-12 11:10:45+00:00,1
2604485,46,35.20066,-80.94771,2025-04-12 11:10:46+00:00,1
2604485,153,35.20063,-80.94771,2025-04-12 11:10:47+00:00,1
2604485,3,35.20061,-80.9477,2025-04-12 11:10:48+00:00,1
2604485,108,35.20061,-80.94768,2025-04-12 11:10:49+00:00,1
2604485,214,35.20063,-80.94769,2025-04-12 11:10:50+00:00,1
2604485,60,35.20059,-80.94769,2025-04-12 11:10:51+00:00,1
2604485,168,35.2006,-80.94771,2025-04-12 11:10:52+00:00,1
2604485,21,35.2006,-80.94771,2025-04-12 11:10:53+00:00,1
2604485,128,35.2006,-80.9477,2025-04-12 11:10:54+00:00,1
2604485,238,35.20058,-80.94766,2025-04-12 11:10:55+00:00,1
2604485,93,35.20055,-80.94764,2025-04-12 11:10:56+00:00,1
2604485,201,35.2005,-80.94761,2025-04-12 11:10:57+00:00,1
2604485,222,35.20155,-80.94738,2025-04-12 11:25:50+00:00,1
2604485,102,35.20155,-80.94737,2025-04-12 11:25:51+00:00,1
2604485,232,35.20155,-80.94737,2025-04-12 11:25:52+00:00,1
2604485,111,35.20155,-80.94737,2025-04-12 11:25:53+00:00,1
2604485,248,35.20155,-80.94737,2025-04-12 11:25:54+00:00,1
2604485,122,35.20155,-80.94737,2025-04-12 11:25:55+00:00,1
2604485,3,35.20155,-80.94738,2025-04-12 11:25:56+00:00,1
2604485,133,35.20155,-80.94738,2025-04-12 11:25:57+00:00,1
2604485,14,35.20155,-80.94738,2025-04-12 11:25:58+00:00,1
2604485,150,35.20155,-80.94738,2025-04-12 11:25:59+00:00,1
2604485,28,35.20155,-80.94737,2025-04-12 11:26:00+00:00,1
2604485,165,35.20155,-80.94738,2025-04-12 11:26:01+00:00,1
2604485,44,35.20155,-80.94738,2025-04-12 11:26:02+00:00,1
2604485,178,35.20155,-80.94738,2025-04-12 11:26:03+00:00,1
2604485,229,35.20108,-80.94653,2025-04-12 11:38:41+00:00,1
2604485,121,35.20108,-80.94653,2025-04-12 11:38:42+00:00,1
2604485,24,35.20108,-80.94653,2025-04-12 11:38:43+00:00,1
2604485,189,35.20108,-80.94653,2025-04-12 11:38:44+00:00,1
2604485,225,35.20108,-80.94653,2025-04-12 11:38:46+00:00,1
2604485,78,35.20108,-80.94653,2025-04-12 11:38:45+00:00,1
2604485,119,35.20107,-80.94653,2025-04-12 11:38:47+00:00,1
2604485,21,35.20104,-80.94653,2025-04-12 11:38:48+00:00,1
2604485,184,35.20104,-80.94653,2025-04-12 11:38:49+00:00,1
2604485,74,35.20104,-80.94653,2025-04-12 11:38:50+00:00,1
2604485,223,35.20105,-80.94653,2025-04-12 11:38:51+00:00,1
2604485,116,35.20105,-80.94653,2025-04-12 11:38:52+00:00,1
2604485,6,35.20105,-80.94653,2025-04-12 11:38:53+00:00,1
2604485,175,35.20106,-80.94653,2025-04-12 11:38:54+00:00,1
2604485,69,35.20106,-80.94653,2025-04-12 11:38:55+00:00,1
2604485,127,35.20544,-80.94814,2025-04-12 11:54:39+00:00,1
2604485,4,35.20554,-80.94816,2025-04-12 11:54:40+00:00,1
2604485,140,35.20564,-80.94819,2025-04-12 11:54:41+00:00,1
2604485,20,35.20574,-80.94822,2025-04-12 11:54:42+00:00,1
2604485,154,35.20584,-80.94824,2025-04-12 11:54:43+00:00,1
2604485,28,35.20595,-80.94826,2025-04-12 11:54:44+00:00,1
2604485,159,35.20606,-80.94828,2025-04-12 11:54:45+00:00,1
2604485,38,35.20615,-80.9483,2025-04-12 11:54:46+00:00,1
2604485,169,35.20625,-80.94831,2025-04-12 11:54:47+00:00,1
2604485,48,35.20637,-80.94834,2025-04-12 11:54:48+00:00,1
2604485,176,35.20648,-80.94836,2025-04-12 11:54:49+00:00,1
2604485,51,35.20661,-80.94836,2025-04-12 11:54:50+00:00,1
2604485,182,35.20673,-80.94837,2025-04-12 11:54:51+00:00,1
2604554,232,35.22539,-80.94935,2025-04-12 11:10:45+00:00,1
2604554,83,35.22539,-80.94935,2025-04-12 11:10:46+00:00,1
2604554,190,35.22539,-80.94935,2025-04-12 11:10:47+00:00,1
2604554,40,35.22539,-80.94935,2025-04-12 11:10:48+00:00,1
2604554,144,35.22539,-80.94935,2025-04-12 11:10:49+00:00,1
2604554,250,35.22539,-80.94935,2025-04-12 11:10:50+00:00,1
2604554,96,35.22539,-80.94935,2025-04-12 11:10:51+00:00,1
2604554,202,35.22539,-80.94935,2025-04-12 11:10:52+00:00,1
2604554,54,35.22539,-80.94935,2025-04-12 11:10:53+00:00,1
2604554,159,35.22539,-80.94935,2025-04-12 11:10:54+00:00,1
2604554,13,35.22539,-80.94935,2025-04-12 11:10:55+00:00,1
2604554,124,35.22539,-80.94935,2025-04-12 11:10:56+00:00,1
2604554,231,35.22539,-80.94935,2025-04-12 11:10:57+00:00,1
2604622,30,35.2093,-80.93757,2025-04-12 11:10:45+00:00,1
2604622,137,35.2093,-80.93757,2025-04-12 11:10:46+00:00,1
2604622,243,35.2093,-80.93756,2025-04-12 11:10:47+00:00,1
2604622,91,35.2093,-80.93757,2025-04-12 11:10:48+00:00,1
2604622,193,35.2093,-80.93757,2025-04-12 11:10:49+00:00,1
2604622,43,35.2093,-80.93757,2025-04-12 11:10:50+00:00,1
2604622,145,35.2093,-80.93757,2025-04-12 11:10:51+00:00,1
2604622,250,35.2093,-80.93757,2025-04-12 11:10:52+00:00,1
2604622,101,35.20929,-80.93757,2025-04-12 11:10:53+00:00,1
2604622,202,35.20929,-80.93757,2025-04-12 11:10:54+00:00,1
2604622,56,35.20929,-80.93757,2025-04-12 11:10:55+00:00,1
2604622,167,35.2093,-80.93757,2025-04-12 11:10:56+00:00,1
2604622,18,35.20929,-80.93757,2025-04-12 11:10:57+00:00,1
2604622,73,35.2094,-80.93763,2025-04-12 11:25:50+00:00,1
2604622,206,35.2094,-80.93765,2025-04-12 11:25:51+00:00,1
2604622,77,35.20941,-80.93766,2025-04-12 11:25:52+00:00,1
2604622,212,35.20941,-80.93766,2025-04-12 11:25:53+00:00,1
2604622,93,35.20941,-80.93766,2025-04-12 11:25:54+00:00,1
2604622,223,35.20941,-80.93766,2025-04-12 11:25:55+00:00,1
2604622,102,35.20941,-80.93766,2025-04-12 11:25:56+00:00,1
2604622,228,35.20948,-80.93777,2025-04-12 11:25:57+00:00,1
2604622,243,35.20952,-80.93783,2025-04-12 11:25:59+00:00,1
2604622,108,35.20951,-80.93781,2025-04-12 11:25:58+00:00,1
2604622,119,35.20953,-80.93785,2025-04-12 11:26:00+00:00,1
2604622,253,35.20948,-80.93775,2025-04-12 11:26:01+00:00,1
2604622,132,35.20943,-80.93769,2025-04-12 11:26:02+00:00,1
2604622,10,35.20941,-80.93765,2025-04-12 11:26:03+00:00,1
2604622,31,35.20937,-80.93761,2025-04-12 11:38:41+00:00,1
2604622,164,35.20936,-80.93761,2025-04-12 11:38:42+00:00,1
2604622,58,35.20936,-80.9376,2025-04-12 11:38:43+00:00,1
2604622,223,35.20936,-80.9376,2025-04-12 11:38:44+00:00,1
2604622,112,35.20935,-80.9376,2025-04-12 11:38:45+00:00,1
2604622,3,35.20935,-80.93759,2025-04-12 11:38:46+00:00,1
2604622,153,35.20935,-80.9376,2025-04-12 11:38:47+00:00,1
2604622,39,35.20935,-80.93761,2025-04-12 11:38:48+00:00,1
2604622,202,35.20935,-80.9376,2025-04-12 11:38:49+00:00,1
2604622,92,35.20934,-80.93759,2025-04-12 11:38:50+00:00,1
2604622,241,35.20934,-80.93759,2025-04-12 11:38:51+00:00,1
2604622,134,35.20934,-80.93759,2025-04-12 11:38:52+00:00,1
2604622,20,35.20934,-80.93759,2025-04-12 11:38:53+00:00,1
2604622,189,35.20935,-80.93759,2025-04-12 11:38:54+00:00,1
2604622,83,35.20935,-80.93759,2025-04-12 11:38:55+00:00,1
2604622,220,35.20935,-80.93759,2025-04-12 11:54:39+00:00,1
2604622,91,35.20935,-80.93759,2025-04-12 11:54:40+00:00,1
2604622,226,35.20935,-80.93758,2025-04-12 11:54:41+00:00,1
2604622,103,35.20935,-80.93758,2025-04-12 11:54:42+00:00,1
2604622,237,35.20935,-80.93758,2025-04-12 11:54:43+00:00,1
2604622,111,35.20935,-80.93758,2025-04-12 11:54:44+00:00,1
2604622,242,35.20935,-80.93758,2025-04-12 11:54:45+00:00,1
2604622,120,35.20935,-80.93758,2025-04-12 11:54:46+00:00,1
2604622,250,35.20935,-80.93758,2025-04-12 11:54:47+00:00,1
2604622,127,35.20935,-80.93758,2025-04-12 11:54:48+00:00,1
2604622,254,35.20935,-80.93758,2025-04-12 11:54:49+00:00,1
2604622,128,35.20935,-80.93758,2025-04-12 11:54:50+00:00,1
2604622,3,35.20935,-80.93758,2025-04-12 11:54:51+00:00,1
2604834,252,35.20916,-80.94211,2025-04-12 11:10:45+00:00,1
2604834,103,35.20916,-80.94211,2025-04-12 11:10:46+00:00,1
2604834,210,35.20916,-80.94211,2025-04-12 11:10:47+00:00,1
2604834,60,35.20916,-80.9421,2025-04-12 11:10:48+00:00,1
2604834,164,35.20916,-80.9421,2025-04-12 11:10:49+00:00,1
2604834,14,35.20916,-80.9421,2025-04-12 11:10:50+00:00,1
2604834,116,35.20916,-80.9421,2025-04-12 11:10:51+00:00,1
2604834,222,35.20916,-80.9421,2025-04-12 11:10:52+00:00,1
2604834,74,35.20916,-80.9421,2025-04-12 11:10:53+00:00,1
2604834,179,35.20916,-80.9421,2025-04-12 11:10:54+00:00,1
2604834,33,35.20916,-80.9421,2025-04-12 11:10:55+00:00,1
2604834,144,35.20916,-80.9421,2025-04-12 11:10:56+00:00,1
2604834,251,35.20916,-80.9421,2025-04-12 11:10:57+00:00,1
2604834,16,35.20945,-80.94274,2025-04-12 11:25:50+00:00,1
2604834,150,35.20945,-80.94274,2025-04-12 11:25:51+00:00,1
2604834,23,35.20945,-80.94274,2025-04-12 11:25:52+00:00,1
2604834,158,35.20945,-80.94274,2025-04-12 11:25:53+00:00,1
2604834,39,35.20945,-80.94274,2025-04-12 11:25:54+00:00,1
2604834,169,35.20945,-80.94274,2025-04-12 11:25:55+00:00,1
2604834,50,35.20945,-80.94274,2025-04-12 11:25:56+00:00,1
2604834,179,35.20945,-80.94274,2025-04-12 11:25:57+00:00,1
2604834,59,35.20945,-80.94274,2025-04-12 11:25:58+00:00,1
2604834,195,35.20945,-80.94274,2025-04-12 11:25:59+00:00,1
2604834,71,35.20945,-80.94274,2025-04-12 11:26:00+00:00,1
2604834,208,35.20945,-80.94274,2025-04-12 11:26:01+00:00,1
2604834,87,35.20945,-80.94274,2025-04-12 11:26:02+00:00,1
2604834,221,35.20945,-80.94274,2025-04-12 11:26:03+00:00,1
2604835,209,35.20928,-80.94264,2025-04-12 11:10:45+00:00,1
2604835,60,35.20925,-80.94263,2025-04-12 11:10:46+00:00,1
2604835,167,35.20923,-80.94262,2025-04-12 11:10:47+00:00,1
2604835,17,35.20923,-80.94262,2025-04-12 11:10:48+00:00,1
2604835,122,35.20923,-80.94261,2025-04-12 11:10:49+00:00,1
2604835,228,35.20926,-80.94262,2025-04-12 11:10:50+00:00,1
2604835,74,35.20927,-80.94262,2025-04-12 11:10:51+00:00,1
2604835,182,35.20927,-80.94262,2025-04-12 11:10:52+00:00,1
2604835,34,35.20928,-80.94261,2025-04-12 11:10:53+00:00,1
2604835,141,35.20927,-80.94263,2025-04-12 11:10:54+00:00,1
2604835,251,35.20927,-80.94263,2025-04-12 11:10:55+00:00,1
2604835,106,35.20927,-80.94262,2025-04-12 11:10:56+00:00,1
2604835,214,35.20928,-80.94262,2025-04-12 11:10:57+00:00,1
2604863,253,35.21153,-80.94103,2025-04-12 11:10:45+00:00,1
2604863,104,35.21153,-80.94103,2025-04-12 11:10:46+00:00,1
2604863,211,35.21153,-80.94103,2025-04-12 11:10:47+00:00,1
2604863,61,35.21153,-80.94103,2025-04-12 11:10:48+00:00,1
2604863,165,35.21153,-80.94103,2025-04-12 11:10:49+00:00,1
2604863,15,35.21153,-80.94103,2025-04-12 11:10:50+00:00,1
2604863,117,35.21153,-80.94103,2025-04-12 11:10:51+00:00,1
2604863,223,35.21153,-80.94103,2025-04-12 11:10:52+00:00,1
2604863,75,35.21153,-80.94103,2025-04-12 11:10:53+00:00,1
2604863,180,35.21153,-80.94103,2025-04-12 11:10:54+00:00,1
2604863,34,35.21153,-80.94103,2025-04-12 11:10:55+00:00,1
2604863,145,35.21153,-80.94103,2025-04-12 11:10:56+00:00,1
2604863,252,35.21153,-80.94104,2025-04-12 11:10:57+00:00,1
2604863,34,35.21152,-80.94102,2025-04-12 11:25:50+00:00,1
2604863,167,35.21152,-80.94101,2025-04-12 11:25:51+00:00,1
2604863,40,35.21152,-80.94102,2025-04-12 11:25:52+00:00,1
2604863,175,35.21152,-80.94102,2025-04-12 11:25:53+00:00,1
2604863,56,35.21152,-80.94102,2025-04-12 11:25:54+00:00,1
2604863,186,35.21152,-80.94102,2025-04-12 11:25:55+00:00,1
2604863,67,35.21152,-80.94102,2025-04-12 11:25:56+00:00,1
2604863,196,35.21153,-80.94102,2025-04-12 11:25:57+00:00,1
2604863,76,35.21153,-80.94102,2025-04-12 11:25:58+00:00,1
2604863,212,35.21153,-80.94102,2025-04-12 11:25:59+00:00,1
2604863,88,35.21153,-80.94102,2025-04-12 11:26:00+00:00,1
2604863,225,35.21152,-80.94102,2025-04-12 11:26:01+00:00,1
2604863,104,35.21153,-80.94102,2025-04-12 11:26:02+00:00,1
2604863,238,35.21153,-80.94103,2025-04-12 11:26:03+00:00,1
2604863,24,35.21151,-80.94099,2025-04-12 11:38:41+00:00,1
2604863,213,35.21151,-80.94099,2025-04-12 11:38:42+00:00,1
2604863,95,35.21151,-80.94099,2025-04-12 11:38:43+00:00,1
2604863,126,35.21151,-80.94099,2025-04-12 11:38:44+00:00,1
2604863,16,35.21151,-80.94099,2025-04-12 11:38:45+00:00,1
2604863,163,35.21151,-80.94099,2025-04-12 11:38:46+00:00,1
2604863,58,35.21152,-80.94099,2025-04-12 11:38:47+00:00,1
2604863,217,35.21152,-80.94099,2025-04-12 11:38:48+00:00,1
2604863,124,35.21151,-80.94099,2025-04-12 11:38:49+00:00,1
2604863,14,35.21151,-80.94099,2025-04-12 11:38:50+00:00,1
2604863,163,35.21151,-80.94099,2025-04-12 11:38:51+00:00,1
2604863,58,35.21151,-80.94099,2025-04-12 11:38:52+00:00,1
2604863,205,35.21152,-80.94099,2025-04-12 11:38:53+00:00,1
2604863,118,35.21152,-80.94099,2025-04-12 11:38:54+00:00,1
2604863,12,35.21152,-80.94099,2025-04-12 11:38:55+00:00,1
2604863,185,35.21152,-80.94101,2025-04-12 11:54:39+00:00,1
2604863,56,35.21152,-80.94101,2025-04-12 11:54:40+00:00,1
2604863,191,35.21152,-80.94101,2025-04-12 11:54:41+00:00,1
2604863,68,35.21152,-80.941,2025-04-12 11:54:42+00:00,1
2604863,202,35.21152,-80.941,2025-04-12 11:54:43+00:00,1
2604863,76,35.21152,-80.941,2025-04-12 11:54:44+00:00,1
2604863,207,35.21152,-80.941,2025-04-12 11:54:45+00:00,1
2604863,85,35.21152,-80.941,2025-04-12 11:54:46+00:00,1
2604863,215,35.21152,-80.941,2025-04-12 11:54:47+00:00,1
2604863,92,35.21152,-80.941,2025-04-12 11:54:48+00:00,1
2604863,219,35.21152,-80.941,2025-04-12 11:54:49+00:00,1
2604863,93,35.21152,-80.941,2025-04-12 11:54:50+00:00,1
2604863,224,35.21152,-80.941,2025-04-12 11:54:51+00:00,1
2604914,223,35.20544,-80.94653,2025-04-12 11:10:45+00:00,1
2604914,74,35.20544,-80.94653,2025-04-12 11:10:46+00:00,1
2604914,181,35.20544,-80.94653,2025-04-12 11:10:47+00:00,1
2604914,31,35.20544,-80.94653,2025-04-12 11:10:48+00:00,1
2604914,135,35.20544,-80.94653,2025-04-12 11:10:49+00:00,1
2604914,241,35.20544,-80.94653,2025-04-12 11:10:50+00:00,1
2604914,87,35.20544,-80.94653,2025-04-12 11:10:51+00:00,1
2604914,193,35.20544,-80.94653,2025-04-12 11:10:52+00:00,1
2604914,45,35.20544,-80.94653,2025-04-12 11:10:53+00:00,1
2604914,151,35.20544,-80.94653,2025-04-12 11:10:54+00:00,1
2604914,5,35.20544,-80.94653,2025-04-12 11:10:55+00:00,1
2604914,116,35.20544,-80.94653,2025-04-12 11:10:56+00:00,1
2604914,224,35.20544,-80.94653,2025-04-12 11:10:57+00:00,1
2604914,240,35.20544,-80.94653,2025-04-12 11:25:50+00:00,1
2604914,118,35.20544,-80.94653,2025-04-12 11:25:51+00:00,1
2604914,248,35.20544,-80.94653,2025-04-12 11:25:52+00:00,1
2604914,127,35.20544,-80.94653,2025-04-12 11:25:53+00:00,1
2604914,8,35.20544,-80.94653,2025-04-12 11:25:54+00:00,1
2604914,138,35.20544,-80.94653,2025-04-12 11:25:55+00:00,1
2604914,19,35.20544,-80.94653,2025-04-12 11:25:56+00:00,1
2604914,148,35.20544,-80.94653,2025-04-12 11:25:57+00:00,1
2604914,29,35.20544,-80.94653,2025-04-12 11:25:58+00:00,1
2604914,165,35.20544,-80.94653,2025-04-12 11:25:59+00:00,1
2604914,41,35.20544,-80.94653,2025-04-12 11:26:00+00:00,1
2604914,178,35.20544,-80.94653,2025-04-12 11:26:01+00:00,1
2604914,57,35.20544,-80.94653,2025-04-12 11:26:02+00:00,1
2604914,191,35.20544,-80.94653,2025-04-12 11:26:03+00:00,1
2604914,197,35.20145,-80.94879,2025-04-12 11:38:41+00:00,1
2604914,89,35.20146,-80.94879,2025-04-12 11:38:42+00:00,1
2604914,250,35.20145,-80.94879,2025-04-12 11:38:43+00:00,1
2604914,159,35.20144,-80.94878,2025-04-12 11:38:44+00:00,1
2604914,48,35.20144,-80.94878,2025-04-12 11:38:45+00:00,1
2604914,195,35.20143,-80.94876000000001,2025-04-12 11:38:46+00:00,1
2604914,89,35.20146,-80.94874,2025-04-12 11:38:47+00:00,1
2604914,247,35.20145,-80.94875,2025-04-12 11:38:48+00:00,1
2604914,154,35.20144,-80.94876000000001,2025-04-12 11:38:49+00:00,1
2604914,44,35.20145,-80.94877,2025-04-12 11:38:50+00:00,1
2604914,193,35.20146,-80.94877,2025-04-12 11:38:51+00:00,1
2604914,87,35.20145,-80.94877,2025-04-12 11:38:52+00:00,1
2604914,234,35.20144,-80.94877,2025-04-12 11:38:53+00:00,1
2604914,147,35.20145,-80.94877,2025-04-12 11:38:54+00:00,1
2604914,41,35.20145,-80.94877,2025-04-12 11:38:55+00:00,1
2604914,156,35.20314,-80.94883,2025-04-12 11:54:39+00:00,1
2604914,27,35.20314,-80.94883,2025-04-12 11:54:40+00:00,1
2604914,163,35.20314,-80.94883,2025-04-12 11:54:41+00:00,1
2604914,40,35.20314,-80.94883,2025-04-12 11:54:42+00:00,1
2604914,174,35.20314,-80.94883,2025-04-12 11:54:43+00:00,1
2604914,48,35.20314,-80.94883,2025-04-12 11:54:44+00:00,1
2604914,179,35.20314,-80.94883,2025-04-12 11:54:45+00:00,1
2604914,57,35.20314,-80.94883,2025-04-12 11:54:46+00:00,1
2604914,187,35.20314,-80.94883,2025-04-12 11:54:47+00:00,1
2604914,66,35.20314,-80.94883,2025-04-12 11:54:48+00:00,1
2604914,193,35.20314,-80.94883,2025-04-12 11:54:49+00:00,1
2604914,67,35.20314,-80.94883,2025-04-12 11:54:50+00:00,1
2604914,198,35.20314,-80.94883,2025-04-12 11:54:51+00:00,1
2604944,218,35.205,-80.9496,2025-04-12 11:10:45+00:00,1
2604944,69,35.205,-80.9496,2025-04-12 11:10:46+00:00,1
2604944,176,35.205,-80.9496,2025-04-12 11:10:47+00:00,1
2604944,26,35.205,-80.9496,2025-04-12 11:10:48+00:00,1
2604944,131,35.205,-80.9496,2025-04-12 11:10:49+00:00,1
2604944,237,35.205,-80.9496,2025-04-12 11:10:50+00:00,1
2604944,83,35.205,-80.9496,2025-04-12 11:10:51+00:00,1
2604944,190,35.205,-80.9496,2025-04-12 11:10:52+00:00,1
2604944,42,35.205,-80.9496,2025-04-12 11:10:53+00:00,1
2604944,148,35.205,-80.9496,2025-04-12 11:10:54+00:00,1
2604944,2,35.205,-80.9496,2025-04-12 11:10:55+00:00,1
2604944,113,35.205,-80.9496,2025-04-12 11:10:56+00:00,1
2604944,221,35.205,-80.9496,2025-04-12 11:10:57+00:00,1
2604944,232,35.205,-80.9496,2025-04-12 11:25:50+00:00,1
