stid,seqNum,latitude,longitude,time,behavior
26575311,186,33.64268,-84.4405,2025-04-12 11:25:50+00:00,1
26575311,237,33.64268,-84.4405,2025-04-12 11:25:51+00:00,1
26575311,25,33.64268,-84.4405,2025-04-12 11:25:52+00:00,1
26575311,76,33.64268,-84.4405,2025-04-12 11:25:53+00:00,1
26575311,123,33.64268,-84.4405,2025-04-12 11:25:54+00:00,1
26575311,169,33.64268,-84.4405,2025-04-12 11:25:55+00:00,1
26575311,220,33.64268,-84.4405,2025-04-12 11:25:56+00:00,1
26575311,11,33.64268,-84.4405,2025-04-12 11:25:57+00:00,1
26575311,56,33.64268,-84.4405,2025-04-12 11:25:58+00:00,1
26575311,103,33.64268,-84.4405,2025-04-12 11:25:59+00:00,1
26575311,148,33.64268,-84.4405,2025-04-12 11:26:00+00:00,1
26575311,200,33.64268,-84.4405,2025-04-12 11:26:01+00:00,1
26575311,243,33.64268,-84.4405,2025-04-12 11:26:02+00:00,1
26575311,32,33.64268,-84.4405,2025-04-12 11:26:03+00:00,1
26575343,177,33.64855,-84.42336,2025-04-12 11:25:50+00:00,1
26575343,229,33.64855,-84.42336,2025-04-12 11:25:51+00:00,1
26575343,18,33.64855,-84.42337,2025-04-12 11:25:52+00:00,1
26575343,70,33.64855,-84.42337,2025-04-12 11:25:53+00:00,1
26575343,117,33.64855,-84.42337,2025-04-12 11:25:54+00:00,1
26575343,164,33.64855,-84.42336,2025-04-12 11:25:55+00:00,1
26575343,217,33.64855,-84.42336,2025-04-12 11:25:56+00:00,1
26575343,8,33.64855,-84.42336,2025-04-12 11:25:57+00:00,1
26575343,53,33.64853,-84.42335,2025-04-12 11:25:58+00:00,1
26575343,100,33.64854,-84.42336,2025-04-12 11:25:59+00:00,1
26575343,145,33.64854,-84.42336,2025-04-12 11:26:00+00:00,1
26575343,197,33.64854,-84.42336,2025-04-12 11:26:01+00:00,1
26575343,240,33.64857,-84.42337,2025-04-12 11:26:02+00:00,1
26575343,29,33.64859,-84.4234,2025-04-12 11:26:03+00:00,1
26575374,161,33.63194,-84.37206,2025-04-12 11:25:50+00:00,1
26575374,213,33.63185,-84.37279,2025-04-12 11:25:51+00:00,1
26575374,2,33.63192,-84.37349,2025-04-12 11:25:52+00:00,1
26575374,54,33.6319,-84.37428,2025-04-12 11:25:53+00:00,1
26575374,101,33.63195,-84.37497,2025-04-12 11:25:54+00:00,1
26575374,148,33.63196,-84.3757,2025-04-12 11:25:55+00:00,1
26575374,201,33.63184,-84.37636,2025-04-12 11:25:56+00:00,1
26575374,250,33.63185,-84.3771,2025-04-12 11:25:57+00:00,1
26575374,39,33.63186,-84.37783,2025-04-12 11:25:58+00:00,1
26575374,86,33.63182,-84.37863,2025-04-12 11:25:59+00:00,1
26575374,131,33.63189,-84.3793,2025-04-12 11:26:00+00:00,1
26575374,183,33.63182,-84.38002,2025-04-12 11:26:01+00:00,1
26575374,227,33.63183,-84.38071,2025-04-12 11:26:02+00:00,1
26575374,16,33.63189,-84.38147,2025-04-12 11:26:03+00:00,1
26575381,165,33.64945,-84.39612,2025-04-12 11:25:50+00:00,1
26575381,217,33.64947,-84.39673,2025-04-12 11:25:51+00:00,1
26575381,6,33.64949,-84.39738,2025-04-12 11:25:52+00:00,1
26575381,58,33.64954,-84.39796,2025-04-12 11:25:53+00:00,1
26575381,105,33.64946,-84.39876,2025-04-12 11:25:54+00:00,1
26575381,152,33.64944,-84.39933,2025-04-12 11:25:55+00:00,1
26575381,205,33.64949,-84.39987,2025-04-12 11:25:56+00:00,1
26575381,254,33.64955,-84.40063,2025-04-12 11:25:57+00:00,1
26575381,43,33.64952,-84.40136,2025-04-12 11:25:58+00:00,1
26575381,90,33.64949,-84.40202,2025-04-12 11:25:59+00:00,1
26575381,135,33.64951,-84.40264,2025-04-12 11:26:00+00:00,1
26575381,187,33.64948,-84.40325,2025-04-12 11:26:01+00:00,1
26575381,230,33.64953,-84.40392,2025-04-12 11:26:02+00:00,1
26575381,19,33.64952,-84.40453,2025-04-12 11:26:03+00:00,1
26575439,152,33.64085,-84.42219,2025-04-12 11:25:50+00:00,1
26575439,205,33.64085,-84.42219,2025-04-12 11:25:51+00:00,1
26575439,251,33.64085,-84.42219,2025-04-12 11:25:52+00:00,1
26575439,47,33.64085,-84.42219,2025-04-12 11:25:53+00:00,1
26575439,95,33.64085,-84.42219,2025-04-12 11:25:54+00:00,1
26575439,143,33.64085,-84.42219,2025-04-12 11:25:55+00:00,1
26575439,196,33.64085,-84.42219,2025-04-12 11:25:56+00:00,1
26575439,245,33.64085,-84.42219,2025-04-12 11:25:57+00:00,1
26575439,34,33.64085,-84.42219,2025-04-12 11:25:58+00:00,1
26575439,81,33.64086,-84.42219,2025-04-12 11:25:59+00:00,1
26575439,128,33.64086,-84.42219,2025-04-12 11:26:00+00:00,1
26575439,180,33.64086,-84.42219,2025-04-12 11:26:01+00:00,1
26575439,224,33.64086,-84.42219,2025-04-12 11:26:02+00:00,1
26575439,13,33.64086,-84.42219,2025-04-12 11:26:03+00:00,1
26575439,140,33.64954,-84.43168,2025-04-12 11:38:41+00:00,1
26575439,200,33.64954,-84.43194,2025-04-12 11:38:42+00:00,1
26575439,253,33.64953,-84.4322,2025-04-12 11:38:43+00:00,1
26575439,53,33.64953,-84.43247,2025-04-12 11:38:44+00:00,1
26575439,110,33.64953,-84.43274,2025-04-12 11:38:45+00:00,1
26575439,161,33.64953,-84.43303,2025-04-12 11:38:46+00:00,1
26575439,224,33.64954,-84.43331,2025-04-12 11:38:47+00:00,1
26575439,23,33.64954,-84.43359,2025-04-12 11:38:48+00:00,1
26575439,84,33.64954,-84.43387,2025-04-12 11:38:49+00:00,1
26575439,145,33.64954,-84.43416,2025-04-12 11:38:50+00:00,1
26575439,210,33.64954,-84.43445,2025-04-12 11:38:51+00:00,1
26575439,16,33.64955,-84.43473,2025-04-12 11:38:52+00:00,1
26575439,73,33.64956,-84.43501,2025-04-12 11:38:53+00:00,1
26575439,137,33.64956,-84.4353,2025-04-12 11:38:54+00:00,1
26575439,196,33.64956,-84.43559,2025-04-12 11:38:55+00:00,1
26575439,31,33.64851,-84.43505,2025-04-12 11:54:39+00:00,1
26575439,101,33.64851,-84.43493,2025-04-12 11:54:40+00:00,1
26575439,171,33.64851,-84.43481,2025-04-12 11:54:41+00:00,1
26575439,239,33.64851,-84.43469,2025-04-12 11:54:42+00:00,1
26575439,45,33.64851,-84.43458,2025-04-12 11:54:43+00:00,1
26575439,112,33.64851,-84.43445,2025-04-12 11:54:44+00:00,1
26575439,175,33.6485,-84.43434,2025-04-12 11:54:45+00:00,1
26575439,245,33.6485,-84.43423,2025-04-12 11:54:46+00:00,1
26575439,61,33.64851,-84.43412,2025-04-12 11:54:47+00:00,1
26575439,124,33.64852,-84.43402,2025-04-12 11:54:48+00:00,1
26575439,194,33.64853,-84.43392,2025-04-12 11:54:49+00:00,1
26575439,9,33.64855,-84.43381,2025-04-12 11:54:50+00:00,1
26575439,77,33.64857,-84.43372,2025-04-12 11:54:51+00:00,1
26575444,191,33.6318,-84.31348,2025-04-12 11:25:50+00:00,6
26575444,199,33.63186,-84.31462,2025-04-12 11:25:51+00:00,6
26575444,34,33.63181,-84.31562,2025-04-12 11:25:52+00:00,6
26575444,82,33.63177,-84.31661,2025-04-12 11:25:53+00:00,6
26575444,128,33.63172,-84.3176,2025-04-12 11:25:54+00:00,6
26575444,173,33.63177,-84.31878,2025-04-12 11:25:55+00:00,6
26575444,224,33.63173,-84.31981,2025-04-12 11:25:56+00:00,6
26575444,15,33.63168,-84.32083,2025-04-12 11:25:57+00:00,6
26575444,60,33.63163,-84.32185,2025-04-12 11:25:58+00:00,6
26575444,107,33.63158,-84.32287,2025-04-12 11:25:59+00:00,6
26575444,117,33.63213,-84.3237,2025-04-12 11:26:00+00:00,6
26575444,208,33.63213,-84.3247,2025-04-12 11:26:01+00:00,6
26575444,249,33.63212,-84.3257,2025-04-12 11:26:02+00:00,6
26575444,38,33.63212,-84.3267,2025-04-12 11:26:03+00:00,6
26575445,185,33.63932,-84.42077,2025-04-12 11:25:50+00:00,1
26575445,236,33.63932,-84.42077,2025-04-12 11:25:51+00:00,1
26575445,244,33.63932,-84.42077,2025-04-12 11:25:52+00:00,1
26575445,41,33.63932,-84.42076,2025-04-12 11:25:53+00:00,1
26575445,90,33.63932,-84.42077,2025-04-12 11:25:54+00:00,1
26575445,139,33.63932,-84.42077,2025-04-12 11:25:55+00:00,1
26575445,192,33.63932,-84.42076,2025-04-12 11:25:56+00:00,1
26575445,241,33.63932,-84.42076,2025-04-12 11:25:57+00:00,1
26575445,30,33.63932,-84.42076,2025-04-12 11:25:58+00:00,1
26575445,77,33.63932,-84.42076,2025-04-12 11:25:59+00:00,1
26575445,124,33.63932,-84.42077,2025-04-12 11:26:00+00:00,1
26575445,176,33.63932,-84.42076,2025-04-12 11:26:01+00:00,1
26575445,220,33.63932,-84.42076,2025-04-12 11:26:02+00:00,1
26575445,9,33.63932,-84.42076,2025-04-12 11:26:03+00:00,1
26575473,164,33.6452,-84.44312,2025-04-12 11:25:50+00:00,1
26575473,216,33.64516,-84.44317,2025-04-12 11:25:51+00:00,1
26575473,5,33.64509,-84.44307,2025-04-12 11:25:52+00:00,1
26575473,57,33.64495,-84.44295,2025-04-12 11:25:53+00:00,1
26575473,104,33.64488,-84.44289,2025-04-12 11:25:54+00:00,1
26575473,151,33.64486,-84.44287,2025-04-12 11:25:55+00:00,1
26575473,204,33.64486,-84.44287,2025-04-12 11:25:56+00:00,1
26575473,253,33.64487,-84.44288,2025-04-12 11:25:57+00:00,1
26575473,42,33.64489,-84.44291,2025-04-12 11:25:58+00:00,1
26575473,89,33.64489,-84.44291,2025-04-12 11:25:59+00:00,1
26575473,134,33.6449,-84.44292,2025-04-12 11:26:00+00:00,1
26575473,186,33.64492,-84.44293,2025-04-12 11:26:01+00:00,1
26575473,229,33.64494,-84.44294,2025-04-12 11:26:02+00:00,1
26575473,18,33.64497,-84.44296,2025-04-12 11:26:03+00:00,1
26575563,158,33.64569,-84.43265,2025-04-12 11:25:50+00:00,1
26575563,210,33.64564,-84.43261,2025-04-12 11:25:51+00:00,1
26575563,255,33.6456,-84.43258,2025-04-12 11:25:52+00:00,1
26575563,51,33.64558,-84.43256,2025-04-12 11:25:53+00:00,1
26575563,134,33.64552,-84.43255,2025-04-12 11:25:54+00:00,1
26575563,137,33.64547,-84.43244,2025-04-12 11:25:55+00:00,1
26575563,190,33.64546,-84.43237,2025-04-12 11:25:56+00:00,1
26575563,239,33.64543,-84.43235,2025-04-12 11:25:57+00:00,1
26575563,28,33.64544,-84.43233,2025-04-12 11:25:58+00:00,1
26575563,75,33.64541,-84.43231,2025-04-12 11:25:59+00:00,1
26575563,160,33.64538,-84.4322,2025-04-12 11:26:00+00:00,1
26575563,206,33.64542,-84.43216,2025-04-12 11:26:01+00:00,1
26575563,247,33.64543,-84.43211,2025-04-12 11:26:02+00:00,1
26575563,36,33.64543,-84.43203,2025-04-12 11:26:03+00:00,1
26575612,181,33.64851,-84.42842,2025-04-12 11:25:50+00:00,1
26575612,233,33.64846,-84.4285,2025-04-12 11:25:51+00:00,1
26575612,22,33.64844,-84.42859,2025-04-12 11:25:52+00:00,1
26575612,74,33.64837,-84.42865,2025-04-12 11:25:53+00:00,1
26575612,121,33.64831,-84.42875,2025-04-12 11:25:54+00:00,1
26575612,167,33.64829,-84.42882,2025-04-12 11:25:55+00:00,1
26575612,219,33.64827,-84.42888,2025-04-12 11:25:56+00:00,1
26575612,10,33.64823,-84.42896,2025-04-12 11:25:57+00:00,1
26575612,55,33.6482,-84.42908,2025-04-12 11:25:58+00:00,1
26575612,102,33.64816,-84.42917,2025-04-12 11:25:59+00:00,1
26575612,147,33.64815,-84.42922,2025-04-12 11:26:00+00:00,1
26575612,199,33.64811,-84.42928,2025-04-12 11:26:01+00:00,1
26575612,242,33.64809,-84.42935,2025-04-12 11:26:02+00:00,1
26575612,31,33.64809,-84.42941,2025-04-12 11:26:03+00:00,1
26575637,176,33.64454,-84.44214,2025-04-12 11:25:50+00:00,1
26575637,228,33.64453,-84.44213,2025-04-12 11:25:51+00:00,1
26575637,17,33.64453,-84.44213,2025-04-12 11:25:52+00:00,1
26575637,69,33.64453,-84.44214,2025-04-12 11:25:53+00:00,1
26575637,116,33.64453,-84.44214,2025-04-12 11:25:54+00:00,1
26575637,163,33.64454,-84.44214,2025-04-12 11:25:55+00:00,1
26575637,216,33.64453,-84.44215,2025-04-12 11:25:56+00:00,1
26575637,7,33.64454,-84.44214,2025-04-12 11:25:57+00:00,1
26575637,52,33.64453,-84.44213,2025-04-12 11:25:58+00:00,1
26575637,99,33.64454,-84.44213,2025-04-12 11:25:59+00:00,1
26575637,144,33.64454,-84.44214,2025-04-12 11:26:00+00:00,1
26575637,196,33.64452,-84.44215,2025-04-12 11:26:01+00:00,1
26575637,239,33.64455,-84.44214,2025-04-12 11:26:02+00:00,1
26575637,28,33.64454,-84.44215,2025-04-12 11:26:03+00:00,1
26575643,151,33.63185,-84.42469,2025-04-12 11:25:50+00:00,1
26575643,204,33.63184,-84.42539,2025-04-12 11:25:51+00:00,1
26575643,250,33.63183,-84.4261,2025-04-12 11:25:52+00:00,1
26575643,46,33.6318,-84.42679,2025-04-12 11:25:53+00:00,1
26575643,94,33.63182,-84.42754,2025-04-12 11:25:54+00:00,1
26575643,182,33.63179,-84.42821,2025-04-12 11:25:55+00:00,1
26575643,188,33.63179,-84.42889,2025-04-12 11:25:56+00:00,1
26575643,237,33.6318,-84.42956,2025-04-12 11:25:57+00:00,1
26575643,69,33.63181,-84.43023,2025-04-12 11:25:58+00:00,1
26575643,71,33.63183,-84.43087,2025-04-12 11:25:59+00:00,1
26575643,158,33.63182,-84.4315,2025-04-12 11:26:00+00:00,1
26575643,167,33.63182,-84.43215000000001,2025-04-12 11:26:01+00:00,1
26575643,212,33.63182,-84.43274,2025-04-12 11:26:02+00:00,1
26575643,2,33.63183,-84.43326,2025-04-12 11:26:03+00:00,1
26575645,167,33.64369,-84.42406,2025-04-12 11:25:50+00:00,1
26575645,219,33.64369,-84.42407,2025-04-12 11:25:51+00:00,1
26575645,8,33.64369,-84.42407,2025-04-12 11:25:52+00:00,1
26575645,60,33.64369,-84.42407,2025-04-12 11:25:53+00:00,1
26575645,107,33.64369,-84.42407,2025-04-12 11:25:54+00:00,1
26575645,154,33.64369,-84.42406,2025-04-12 11:25:55+00:00,1
26575645,207,33.64369,-84.42406,2025-04-12 11:25:56+00:00,1
26575645,0,33.64369,-84.42406,2025-04-12 11:25:57+00:00,1
26575645,45,33.64369,-84.42406,2025-04-12 11:25:58+00:00,1
26575645,92,33.64369,-84.42406,2025-04-12 11:25:59+00:00,1
26575645,137,33.64369,-84.42406,2025-04-12 11:26:00+00:00,1
26575645,189,33.64369,-84.42406,2025-04-12 11:26:01+00:00,1
26575645,232,33.64369,-84.42406,2025-04-12 11:26:02+00:00,1
26575645,21,33.64369,-84.42406,2025-04-12 11:26:03+00:00,1
26575658,175,33.64362,-84.43126,2025-04-12 11:25:50+00:00,1
26575658,227,33.64362,-84.43126,2025-04-12 11:25:51+00:00,1
26575658,16,33.64363,-84.43125,2025-04-12 11:25:52+00:00,1
26575658,68,33.64361,-84.43127,2025-04-12 11:25:53+00:00,1
26575658,115,33.64361,-84.43128,2025-04-12 11:25:54+00:00,1
26575658,162,33.64362,-84.43127,2025-04-12 11:25:55+00:00,1
26575658,215,33.64363,-84.43127,2025-04-12 11:25:56+00:00,1
26575658,6,33.64364,-84.43124,2025-04-12 11:25:57+00:00,1
26575658,51,33.64361,-84.43126,2025-04-12 11:25:58+00:00,1
26575658,98,33.64362,-84.43125,2025-04-12 11:25:59+00:00,1
26575658,143,33.64362,-84.43124,2025-04-12 11:26:00+00:00,1
26575658,195,33.64365,-84.4312,2025-04-12 11:26:01+00:00,1
26575658,238,33.64365,-84.43121,2025-04-12 11:26:02+00:00,1
26575658,27,33.64362,-84.43124,2025-04-12 11:26:03+00:00,1
26575670,192,33.53536,-84.31812,2025-04-12 11:25:50+00:00,6
26575670,200,33.53541,-84.31679,2025-04-12 11:25:51+00:00,6
26575670,35,33.53542,-84.31544,2025-04-12 11:25:52+00:00,6
26575670,83,33.53542,-84.3141,2025-04-12 11:25:53+00:00,6
26575670,129,33.53542,-84.31276,2025-04-12 11:25:54+00:00,6
26575670,174,33.53542,-84.31141,2025-04-12 11:25:55+00:00,6
26575670,185,33.53533,-84.31015,2025-04-12 11:25:56+00:00,6
26575670,22,33.53532,-84.30881,2025-04-12 11:25:57+00:00,6
26575670,66,33.53532,-84.30747,2025-04-12 11:25:58+00:00,6
26575670,111,33.53532,-84.30613,2025-04-12 11:25:59+00:00,6
26575670,154,33.53531,-84.30479,2025-04-12 11:26:00+00:00,6
26575670,165,33.53529,-84.30347,2025-04-12 11:26:01+00:00,6
26575670,253,33.53528,-84.30213,2025-04-12 11:26:02+00:00,6
26575670,40,33.53528,-84.30079,2025-04-12 11:26:03+00:00,6
26575684,163,33.6443,-84.43381,2025-04-12 11:25:50+00:00,1
26575684,215,33.6443,-84.43381,2025-04-12 11:25:51+00:00,1
26575684,4,33.6443,-84.43381,2025-04-12 11:25:52+00:00,1
26575684,56,33.6443,-84.43381,2025-04-12 11:25:53+00:00,1
26575684,103,33.6443,-84.43381,2025-04-12 11:25:54+00:00,1
26575684,150,33.64411,-84.43386,2025-04-12 11:25:55+00:00,1
26575684,203,33.64403,-84.43391,2025-04-12 11:25:56+00:00,1
26575684,252,33.644,-84.43402,2025-04-12 11:25:57+00:00,1
26575684,41,33.64399,-84.43418,2025-04-12 11:25:58+00:00,1
26575684,88,33.64398,-84.43438,2025-04-12 11:25:59+00:00,1
26575684,133,33.644,-84.43457,2025-04-12 11:26:00+00:00,1
26575684,185,33.64402,-84.43475,2025-04-12 11:26:01+00:00,1
26575684,255,33.644,-84.4349,2025-04-12 11:26:02+00:00,1
26575684,42,33.64399,-84.43505,2025-04-12 11:26:03+00:00,1
26575694,162,33.64259,-84.4408,2025-04-12 11:25:50+00:00,1
26575694,214,33.64259,-84.4408,2025-04-12 11:25:51+00:00,1
26575694,3,33.64259,-84.44081,2025-04-12 11:25:52+00:00,1
26575694,55,33.64259,-84.44081,2025-04-12 11:25:53+00:00,1
26575694,102,33.64259,-84.4408,2025-04-12 11:25:54+00:00,1
26575694,149,33.64259,-84.4408,2025-04-12 11:25:55+00:00,1
26575694,202,33.6426,-84.44081,2025-04-12 11:25:56+00:00,1
26575694,251,33.6426,-84.44082,2025-04-12 11:25:57+00:00,1
26575694,40,33.64262,-84.44088,2025-04-12 11:25:58+00:00,1
26575694,87,33.64261,-84.44087,2025-04-12 11:25:59+00:00,1
26575694,132,33.6426,-84.44086,2025-04-12 11:26:00+00:00,1
26575694,184,33.6426,-84.44084,2025-04-12 11:26:01+00:00,1
26575694,228,33.6426,-84.44082,2025-04-12 11:26:02+00:00,1
26575694,17,33.6426,-84.44081,2025-04-12 11:26:03+00:00,1
26575706,150,33.63812,-84.42057,2025-04-12 11:25:50+00:00,1
26575706,203,33.63812,-84.42057,2025-04-12 11:25:51+00:00,1
26575706,249,33.63812,-84.42057,2025-04-12 11:25:52+00:00,1
26575706,84,33.63812,-84.42057,2025-04-12 11:25:53+00:00,1
26575706,88,33.63812,-84.42057,2025-04-12 11:25:54+00:00,1
26575706,138,33.63812,-84.42057,2025-04-12 11:25:55+00:00,1
26575706,191,33.63812,-84.42057,2025-04-12 11:25:56+00:00,1
26575706,240,33.63812,-84.42057,2025-04-12 11:25:57+00:00,1
26575706,29,33.63812,-84.42057,2025-04-12 11:25:58+00:00,1
26575706,76,33.63812,-84.42057,2025-04-12 11:25:59+00:00,1
26575706,123,33.63812,-84.42057,2025-04-12 11:26:00+00:00,1
26575706,175,33.63812,-84.42057,2025-04-12 11:26:01+00:00,1
26575706,219,33.63812,-84.42057,2025-04-12 11:26:02+00:00,1
26575706,8,33.63812,-84.42057,2025-04-12 11:26:03+00:00,1
26575728,190,33.64945,-84.34913,2025-04-12 11:25:50+00:00,1
26575728,198,33.64948,-84.34973,2025-04-12 11:25:51+00:00,1
26575728,246,33.64948,-84.35043,2025-04-12 11:25:52+00:00,1
26575728,43,33.64948,-84.35117,2025-04-12 11:25:53+00:00,1
26575728,91,33.64948,-84.35192,2025-04-12 11:25:54+00:00,1
26575728,140,33.6495,-84.35263,2025-04-12 11:25:55+00:00,1
26575728,193,33.64949,-84.35343,2025-04-12 11:25:56+00:00,1
26575728,242,33.6495,-84.3542,2025-04-12 11:25:57+00:00,1
26575728,31,33.64947,-84.35498,2025-04-12 11:25:58+00:00,1
26575728,78,33.64945,-84.35572,2025-04-12 11:25:59+00:00,1
26575728,125,33.64947,-84.35647,2025-04-12 11:26:00+00:00,1
26575728,177,33.64945,-84.35729,2025-04-12 11:26:01+00:00,1
26575728,221,33.64947,-84.3581,2025-04-12 11:26:02+00:00,1
26575728,10,33.64954,-84.35883,2025-04-12 11:26:03+00:00,1
26575760,193,33.53571,-84.54184,2025-04-12 11:25:50+00:00,6
26575760,240,33.53545,-84.54036,2025-04-12 11:25:51+00:00,6
26575760,28,33.53519,-84.53889,2025-04-12 11:25:52+00:00,6
26575760,37,33.5354,-84.53738,2025-04-12 11:25:53+00:00,6
26575760,130,33.53523,-84.53588,2025-04-12 11:25:54+00:00,6
26575760,175,33.53505,-84.53437,2025-04-12 11:25:55+00:00,6
26575760,225,33.53488,-84.53287,2025-04-12 11:25:56+00:00,6
26575760,233,33.53527,-84.53142,2025-04-12 11:25:57+00:00,6
26575760,68,33.53521,-84.5299,2025-04-12 11:25:58+00:00,6
26575760,113,33.53514,-84.52838,2025-04-12 11:25:59+00:00,6
26575760,155,33.53508,-84.52686,2025-04-12 11:26:00+00:00,6
26575760,204,33.53501,-84.52534,2025-04-12 11:26:01+00:00,6
26575760,210,33.53548,-84.5242,2025-04-12 11:26:02+00:00,6
26575760,43,33.53551,-84.52271,2025-04-12 11:26:03+00:00,6
26575771,179,33.58694,-84.42919,2025-04-12 11:25:50+00:00,1
26575771,231,33.58865,-84.42973,2025-04-12 11:25:51+00:00,1
26575771,20,33.59036,-84.43027,2025-04-12 11:25:52+00:00,1
26575771,72,33.59207,-84.43081,2025-04-12 11:25:53+00:00,1
26575771,119,33.59378,-84.43136,2025-04-12 11:25:54+00:00,1
26575772,147,33.64574,-84.44249,2025-04-12 11:25:50+00:00,1
26575772,201,33.64572,-84.44252,2025-04-12 11:25:51+00:00,1
26575772,247,33.64573,-84.4425,2025-04-12 11:25:52+00:00,1
26575772,44,33.64573,-84.44249,2025-04-12 11:25:53+00:00,1
26575772,92,33.64572,-84.4425,2025-04-12 11:25:54+00:00,1
26575772,141,33.64573,-84.44252,2025-04-12 11:25:55+00:00,1
26575772,194,33.64573,-84.44252,2025-04-12 11:25:56+00:00,1
26575772,243,33.64573,-84.44252,2025-04-12 11:25:57+00:00,1
26575772,32,33.64573,-84.44248,2025-04-12 11:25:58+00:00,1
26575772,79,33.64573,-84.44247,2025-04-12 11:25:59+00:00,1
26575772,126,33.64573,-84.44245,2025-04-12 11:26:00+00:00,1
26575772,178,33.64574,-84.44246,2025-04-12 11:26:01+00:00,1
26575772,222,33.64574,-84.44245,2025-04-12 11:26:02+00:00,1
26575772,11,33.64573,-84.44246,2025-04-12 11:26:03+00:00,1
26575775,159,33.63862,-84.4242,2025-04-12 11:25:50+00:00,1
26575775,211,33.6386,-84.42419,2025-04-12 11:25:51+00:00,1
26575775,0,33.6386,-84.42419,2025-04-12 11:25:52+00:00,1
26575775,52,33.63859,-84.42419,2025-04-12 11:25:53+00:00,1
26575775,99,33.63857,-84.42417,2025-04-12 11:25:54+00:00,1
26575775,146,33.63855,-84.42417,2025-04-12 11:25:55+00:00,1
26575775,199,33.63854,-84.42417,2025-04-12 11:25:56+00:00,1
26575775,248,33.63854,-84.42417,2025-04-12 11:25:57+00:00,1
26575775,37,33.63853,-84.42417,2025-04-12 11:25:58+00:00,1
26575775,84,33.63853,-84.42418,2025-04-12 11:25:59+00:00,1
26575775,130,33.63853,-84.42418,2025-04-12 11:26:00+00:00,1
26575775,182,33.63853,-84.42418,2025-04-12 11:26:01+00:00,1
26575775,226,33.63853,-84.42418,2025-04-12 11:26:02+00:00,1
26575775,15,33.63853,-84.42418,2025-04-12 11:26:03+00:00,1
26575779,182,33.63719,-84.42068,2025-04-12 11:25:50+00:00,1
26575779,234,33.63719,-84.42068,2025-04-12 11:25:51+00:00,1
26575779,23,33.63719,-84.42068,2025-04-12 11:25:52+00:00,1
26575779,75,33.63719,-84.42068,2025-04-12 11:25:53+00:00,1
26575779,122,33.63719,-84.42068,2025-04-12 11:25:54+00:00,1
26575779,168,33.63719,-84.42068,2025-04-12 11:25:55+00:00,1
26575779,184,33.63721,-84.42067,2025-04-12 11:25:56+00:00,1
26575779,234,33.63721,-84.42068,2025-04-12 11:25:57+00:00,1
26575779,24,33.63721,-84.42068,2025-04-12 11:25:58+00:00,1
26575779,115,33.63722,-84.42068,2025-04-12 11:25:59+00:00,1
26575779,157,33.63722,-84.42068,2025-04-12 11:26:00+00:00,1
26575779,166,33.63719,-84.42069,2025-04-12 11:26:01+00:00,1
26575779,211,33.6372,-84.42068,2025-04-12 11:26:02+00:00,1
26575779,44,33.6372,-84.42068,2025-04-12 11:26:03+00:00,1
26575780,184,33.63796,-84.42086,2025-04-12 11:25:50+00:00,1
26575780,196,33.63798,-84.4209,2025-04-12 11:25:51+00:00,1
26575780,245,33.63806,-84.42093,2025-04-12 11:25:52+00:00,1
26575780,42,33.63812,-84.42093,2025-04-12 11:25:53+00:00,1
26575780,133,33.63817,-84.42098,2025-04-12 11:25:54+00:00,1
26575780,136,33.63809,-84.42108,2025-04-12 11:25:55+00:00,1
26575780,189,33.63802,-84.42107,2025-04-12 11:25:56+00:00,1
26575780,238,33.63797,-84.42099,2025-04-12 11:25:57+00:00,1
26575780,27,33.63797,-84.42101,2025-04-12 11:25:58+00:00,1
26575780,74,33.63797,-84.42106,2025-04-12 11:25:59+00:00,1
26575780,122,33.63796,-84.42109,2025-04-12 11:26:00+00:00,1
26575780,174,33.63796,-84.42112,2025-04-12 11:26:01+00:00,1
26575780,218,33.63796,-84.42114,2025-04-12 11:26:02+00:00,1
26575780,7,33.63796,-84.42115,2025-04-12 11:26:03+00:00,1
26575781,153,33.6222,-84.42304,2025-04-12 11:25:50+00:00,1
26575781,206,33.6222,-84.42304,2025-04-12 11:25:51+00:00,1
26575781,252,33.6222,-84.42304,2025-04-12 11:25:52+00:00,1
26575781,48,33.6222,-84.42304,2025-04-12 11:25:53+00:00,1
26575781,96,33.6222,-84.42304,2025-04-12 11:25:54+00:00,1
26575781,144,33.6222,-84.42304,2025-04-12 11:25:55+00:00,1
26575781,197,33.6222,-84.42304,2025-04-12 11:25:56+00:00,1
26575781,246,33.6222,-84.42304,2025-04-12 11:25:57+00:00,1
26575781,35,33.6222,-84.42304,2025-04-12 11:25:58+00:00,1
26575781,82,33.6222,-84.42304,2025-04-12 11:25:59+00:00,1
26575781,161,33.6222,-84.42304,2025-04-12 11:26:00+00:00,1
26575781,169,33.6222,-84.42304,2025-04-12 11:26:01+00:00,1
26575781,214,33.6222,-84.42304,2025-04-12 11:26:02+00:00,1
26575781,3,33.6222,-84.42304,2025-04-12 11:26:03+00:00,1
26575783,155,33.63713,-84.4273,2025-04-12 11:25:50+00:00,1
26575783,208,33.63708,-84.42731,2025-04-12 11:25:51+00:00,1
26575783,253,33.63706,-84.42736,2025-04-12 11:25:52+00:00,1
26575783,49,33.63702,-84.42736,2025-04-12 11:25:53+00:00,1
26575783,97,33.6369,-84.4273,2025-04-12 11:25:54+00:00,1
